No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date
30018,2016,8,2,17,20.0,20.0,2.0,7.0,600.0,127.0,34.2,998.9,20.9,0.0,SSW,1.3,Changping,2016-08-02 17:00:00
30019,2016,8,2,18,18.0,19.0,2.0,8.0,600.0,132.0,33.8,998.8,20.6,0.0,SW,1.5,Changping,2016-08-02 18:00:00
30020,2016,8,2,19,15.0,27.0,2.0,13.0,600.0,133.0,32.6,999.2,20.5,0.0,ESE,1.4,Changping,2016-08-02 19:00:00
30021,2016,8,2,20,12.0,26.0,2.0,18.0,600.0,123.0,30.1,999.6,22.8,0.0,N,1.7,Changping,2016-08-02 20:00:00
30022,2016,8,2,21,20.0,62.0,2.0,24.0,800.0,76.0,29.1,1000.5,22.8,0.0,SW,1.1,Changping,2016-08-02 21:00:00
30023,2016,8,2,22,25.0,54.0,2.0,47.0,800.0,40.0,27.1,1001.0,22.5,0.0,N,2.2,Changping,2016-08-02 22:00:00
30024,2016,8,2,23,23.0,34.0,2.0,19.0,700.0,60.0,26.9,1001.3,21.9,0.0,NNW,1.0,Changping,2016-08-02 23:00:00
30025,2016,8,3,0,18.0,27.0,2.0,13.0,700.0,68.0,26.4,1001.4,21.6,0.0,NNW,1.1,Changping,2016-08-03 00:00:00
30026,2016,8,3,1,23.0,32.0,2.0,12.0,1500.0,55.0,26.0,1001.3,21.7,0.0,NW,1.1,Changping,2016-08-03 01:00:00
30027,2016,8,3,2,26.0,35.0,19.0,19.0,500.0,31.0,25.5,1001.4,21.8,0.0,N,1.6,Changping,2016-08-03 02:00:00
30028,2016,8,3,3,23.0,36.0,2.0,10.0,500.0,35.0,24.9,1001.1,21.8,0.0,NNE,0.7,Changping,2016-08-03 03:00:00
30029,2016,8,3,4,25.0,35.0,2.0,22.0,500.0,26.0,24.2,1001.0,21.7,0.0,NNW,1.7,Changping,2016-08-03 04:00:00
30030,2016,8,3,5,26.0,37.0,2.0,19.0,600.0,40.0,24.9,1001.1,21.2,0.0,NNW,0.6,Changping,2016-08-03 05:00:00
30031,2016,8,3,6,23.0,42.0,2.0,16.0,800.0,51.0,24.3,1001.6,21.6,0.0,NNE,0.8,Changping,2016-08-03 06:00:00
30032,2016,8,3,7,24.0,45.0,2.0,32.0,900.0,39.0,25.9,1001.6,21.6,0.0,WNW,0.3,Changping,2016-08-03 07:00:00
30033,2016,8,3,8,20.0,44.0,2.0,50.0,800.0,35.0,27.8,1001.6,21.8,0.0,W,1.0,Changping,2016-08-03 08:00:00
30034,2016,8,3,9,26.0,65.0,2.0,45.0,800.0,49.0,28.8,1001.9,22.1,0.0,WSW,1.0,Changping,2016-08-03 09:00:00
30035,2016,8,3,10,28.0,66.0,2.0,35.0,800.0,78.0,30.7,1001.8,22.8,0.0,WSW,1.6,Changping,2016-08-03 10:00:00
30036,2016,8,3,11,27.0,69.0,2.0,29.0,800.0,117.0,32.2,1001.4,22.9,0.0,SSW,1.8,Changping,2016-08-03 11:00:00
30037,2016,8,3,12,28.0,63.0,2.0,21.0,700.0,148.0,33.5,1001.0,23.5,0.0,SSW,1.9,Changping,2016-08-03 12:00:00
30038,2016,8,3,13,23.0,35.0,2.0,13.0,700.0,176.0,34.2,1000.5,22.3,0.0,SE,2.0,Changping,2016-08-03 13:00:00
30039,2016,8,3,14,24.0,28.0,2.0,9.0,700.0,160.0,35.1,1000.2,21.0,0.0,ESE,2.0,Changping,2016-08-03 14:00:00
30040,2016,8,3,15,24.0,30.0,2.0,8.0,600.0,157.0,35.1,999.9,20.6,0.0,SE,2.4,Changping,2016-08-03 15:00:00
30041,2016,8,3,16,21.0,30.0,2.0,8.0,600.0,155.0,34.5,999.7,20.1,0.0,ESE,2.1,Changping,2016-08-03 16:00:00
30042,2016,8,3,17,18.0,29.0,2.0,9.0,600.0,148.0,35.1,999.3,19.5,0.0,E,1.7,Changping,2016-08-03 17:00:00
30043,2016,8,3,18,23.0,35.0,2.0,12.0,700.0,156.0,34.8,998.9,20.4,0.0,NNE,1.7,Changping,2016-08-03 18:00:00
30044,2016,8,3,19,31.0,44.0,2.0,15.0,700.0,150.0,33.3,999.1,21.1,0.0,NNE,1.0,Changping,2016-08-03 19:00:00
30045,2016,8,3,20,32.0,50.0,2.0,21.0,800.0,152.0,31.5,999.6,22.8,0.0,ENE,2.2,Changping,2016-08-03 20:00:00
30046,2016,8,3,21,35.0,82.0,2.0,31.0,900.0,134.0,29.5,1000.2,23.2,0.0,NNW,1.8,Changping,2016-08-03 21:00:00
30047,2016,8,3,22,37.0,68.0,2.0,32.0,900.0,94.0,29.4,1000.7,22.4,0.0,NNE,1.1,Changping,2016-08-03 22:00:00
30048,2016,8,3,23,30.0,46.0,2.0,22.0,800.0,82.0,28.5,1001.0,22.3,0.0,N,1.3,Changping,2016-08-03 23:00:00
30049,2016,8,4,0,28.0,40.0,2.0,14.0,700.0,90.0,27.8,1001.2,22.3,0.0,NW,1.4,Changping,2016-08-04 00:00:00
30050,2016,8,4,1,26.0,42.0,2.0,13.0,700.0,87.0,27.0,1001.2,22.4,0.0,NW,1.6,Changping,2016-08-04 01:00:00
30051,2016,8,4,2,32.0,46.0,2.0,18.0,800.0,72.0,26.2,1001.1,22.5,0.0,N,1.5,Changping,2016-08-04 02:00:00
30052,2016,8,4,3,34.0,47.0,2.0,14.0,800.0,77.0,26.1,1001.0,22.4,0.0,NNW,1.2,Changping,2016-08-04 03:00:00
30053,2016,8,4,4,36.0,55.0,2.0,21.0,900.0,59.0,25.3,1001.1,22.6,0.0,N,0.8,Changping,2016-08-04 04:00:00
30054,2016,8,4,5,37.0,60.0,2.0,24.0,800.0,45.0,25.6,1001.6,22.7,0.0,N,0.9,Changping,2016-08-04 05:00:00
30055,2016,8,4,6,44.0,60.0,2.0,23.0,900.0,51.0,25.2,1002.0,22.5,0.0,NNW,1.6,Changping,2016-08-04 06:00:00
30056,2016,8,4,7,48.0,70.0,2.0,31.0,1000.0,39.0,25.7,1002.0,22.8,0.0,N,1.6,Changping,2016-08-04 07:00:00
30057,2016,8,4,8,55.0,77.0,2.0,64.0,1000.0,31.0,27.6,1002.1,23.2,0.0,NNW,1.1,Changping,2016-08-04 08:00:00
30058,2016,8,4,9,55.0,89.0,2.0,52.0,1000.0,65.0,29.6,1002.0,23.1,0.0,NE,1.0,Changping,2016-08-04 09:00:00
30059,2016,8,4,10,62.0,110.0,2.0,53.0,1100.0,86.0,30.4,1001.7,23.6,0.0,SSE,2.4,Changping,2016-08-04 10:00:00
30060,2016,8,4,11,83.0,124.0,2.0,24.0,1200.0,151.0,31.2,1001.3,24.1,0.0,SE,1.6,Changping,2016-08-04 11:00:00
30061,2016,8,4,12,96.0,113.0,2.0,16.0,1400.0,190.0,32.2,1000.6,25.0,0.0,SSW,1.7,Changping,2016-08-04 12:00:00
30062,2016,8,4,13,95.0,104.0,2.0,16.0,1400.0,219.0,33.0,1000.1,24.2,0.0,S,2.2,Changping,2016-08-04 13:00:00
30063,2016,8,4,14,83.0,87.0,2.0,15.0,1400.0,243.0,33.5,999.5,23.8,0.0,SSE,2.0,Changping,2016-08-04 14:00:00
30064,2016,8,4,15,82.0,96.0,2.0,17.0,1400.0,274.0,34.1,999.2,23.5,0.0,SE,1.9,Changping,2016-08-04 15:00:00
30065,2016,8,4,16,90.0,128.0,2.0,23.0,1700.0,326.0,33.5,999.2,23.8,0.0,ESE,3.2,Changping,2016-08-04 16:00:00
30066,2016,8,4,17,108.0,144.0,2.0,28.0,2100.0,303.0,32.8,999.2,24.3,0.0,SE,2.6,Changping,2016-08-04 17:00:00
30067,2016,8,4,18,104.0,126.0,2.0,32.0,1900.0,249.0,32.1,999.2,24.2,0.0,ESE,1.9,Changping,2016-08-04 18:00:00
30068,2016,8,4,19,100.0,128.0,2.0,37.0,1900.0,222.0,31.7,999.4,24.3,0.0,SE,2.0,Changping,2016-08-04 19:00:00
30069,2016,8,4,20,93.0,129.0,2.0,42.0,1800.0,164.0,31.0,1000.1,24.4,0.0,SSE,2.8,Changping,2016-08-04 20:00:00
30070,2016,8,4,21,94.0,130.0,2.0,37.0,1800.0,133.0,30.7,1000.9,24.4,0.0,ESE,2.2,Changping,2016-08-04 21:00:00
30071,2016,8,4,22,100.0,132.0,2.0,33.0,1900.0,111.0,30.1,1001.0,24.5,0.0,ESE,2.2,Changping,2016-08-04 22:00:00
30072,2016,8,4,23,118.0,137.0,2.0,30.0,2100.0,96.0,29.4,1001.3,24.5,0.0,SE,1.8,Changping,2016-08-04 23:00:00
30073,2016,8,5,0,118.0,120.0,2.0,27.0,2000.0,84.0,28.8,1001.5,24.1,0.0,ESE,1.9,Changping,2016-08-05 00:00:00
30074,2016,8,5,1,92.0,92.0,2.0,32.0,2200.0,51.0,28.5,1001.4,23.6,0.0,ESE,1.9,Changping,2016-08-05 01:00:00
30075,2016,8,5,2,70.0,70.0,31.0,27.0,700.0,28.0,28.1,1001.1,23.2,0.0,ESE,1.8,Changping,2016-08-05 02:00:00
30076,2016,8,5,3,47.0,47.0,11.0,13.0,600.0,43.0,27.7,1001.1,22.9,0.0,ESE,2.1,Changping,2016-08-05 03:00:00
30077,2016,8,5,4,54.0,60.0,3.0,25.0,500.0,21.0,27.3,1001.3,23.1,0.0,ESE,1.7,Changping,2016-08-05 04:00:00
30078,2016,8,5,5,61.0,69.0,2.0,27.0,700.0,24.0,26.6,1001.5,23.7,0.0,ESE,2.5,Changping,2016-08-05 05:00:00
30079,2016,8,5,6,63.0,64.0,2.0,28.0,800.0,21.0,26.5,1001.7,23.8,0.0,ESE,1.8,Changping,2016-08-05 06:00:00
30080,2016,8,5,7,65.0,68.0,2.0,30.0,800.0,20.0,26.5,1001.9,23.8,0.0,ESE,2.1,Changping,2016-08-05 07:00:00
30081,2016,8,5,8,69.0,79.0,2.0,30.0,900.0,26.0,27.2,1002.3,23.9,0.0,SE,1.5,Changping,2016-08-05 08:00:00
30082,2016,8,5,9,73.0,73.0,2.0,24.0,900.0,43.0,28.6,1002.0,23.3,0.0,E,1.5,Changping,2016-08-05 09:00:00
30083,2016,8,5,10,66.0,66.0,2.0,22.0,900.0,83.0,29.4,1001.9,23.8,0.0,SSW,1.2,Changping,2016-08-05 10:00:00
30084,2016,8,5,11,58.0,59.0,2.0,20.0,1000.0,112.0,29.6,1001.4,23.5,0.0,SSW,1.4,Changping,2016-08-05 11:00:00
30085,2016,8,5,12,64.0,67.0,2.0,18.0,1000.0,2.0,30.7,1001.1,23.4,0.0,S,1.6,Changping,2016-08-05 12:00:00
30086,2016,8,5,13,62.0,62.0,2.0,15.0,1000.0,159.0,31.3,1000.6,22.9,0.0,SSE,2.0,Changping,2016-08-05 13:00:00
30087,2016,8,5,14,53.0,53.0,2.0,14.0,1000.0,168.0,32.4,999.8,22.5,0.0,SSE,1.5,Changping,2016-08-05 14:00:00
30088,2016,8,5,15,46.0,53.0,2.0,11.0,1000.0,178.0,32.4,999.2,22.5,0.0,ESE,1.7,Changping,2016-08-05 15:00:00
30089,2016,8,5,16,40.0,40.0,2.0,11.0,800.0,168.0,32.7,998.8,21.6,0.0,ESE,2.1,Changping,2016-08-05 16:00:00
30090,2016,8,5,17,43.0,60.0,2.0,11.0,800.0,180.0,32.6,998.8,21.5,0.0,S,1.9,Changping,2016-08-05 17:00:00
30091,2016,8,5,18,46.0,73.0,2.0,16.0,800.0,201.0,32.2,998.6,22.0,0.0,SE,1.7,Changping,2016-08-05 18:00:00
30092,2016,8,5,19,43.0,70.0,2.0,19.0,800.0,191.0,31.2,998.8,23.1,0.0,ESE,2.2,Changping,2016-08-05 19:00:00
30093,2016,8,5,20,50.0,83.0,2.0,23.0,900.0,160.0,30.5,999.2,23.4,0.0,E,2.3,Changping,2016-08-05 20:00:00
30094,2016,8,5,21,56.0,97.0,2.0,27.0,900.0,129.0,30.0,999.6,23.7,0.0,ESE,1.7,Changping,2016-08-05 21:00:00
30095,2016,8,5,22,73.0,104.0,2.0,27.0,1000.0,111.0,29.3,999.4,24.2,0.0,E,2.0,Changping,2016-08-05 22:00:00
30096,2016,8,5,23,94.0,108.0,2.0,22.0,1100.0,95.0,28.5,999.3,24.5,0.0,N,1.1,Changping,2016-08-05 23:00:00
30097,2016,8,6,0,98.0,98.0,2.0,20.0,1100.0,77.0,27.5,999.1,23.9,0.0,N,1.4,Changping,2016-08-06 00:00:00
30098,2016,8,6,1,80.0,80.0,2.0,17.0,1000.0,69.0,26.9,998.8,23.8,0.0,N,1.3,Changping,2016-08-06 01:00:00
30099,2016,8,6,2,71.0,71.0,2.0,18.0,900.0,58.0,26.5,998.7,23.6,0.0,N,1.1,Changping,2016-08-06 02:00:00
30100,2016,8,6,3,70.0,79.0,2.0,18.0,900.0,47.0,26.6,998.6,23.9,0.0,NE,0.9,Changping,2016-08-06 03:00:00
30101,2016,8,6,4,103.0,105.0,2.0,25.0,900.0,35.0,26.3,998.5,23.8,0.0,NW,1.0,Changping,2016-08-06 04:00:00
30102,2016,8,6,5,94.0,94.0,2.0,36.0,900.0,19.0,26.2,998.4,23.9,0.0,NNW,0.9,Changping,2016-08-06 05:00:00
30103,2016,8,6,6,90.0,90.0,2.0,48.0,1000.0,10.0,26.2,998.6,24.1,0.0,NNW,0.6,Changping,2016-08-06 06:00:00
30104,2016,8,6,7,84.0,116.0,2.0,69.0,1100.0,2.0,26.4,998.7,24.1,0.0,WSW,1.3,Changping,2016-08-06 07:00:00
30105,2016,8,6,8,100.0,137.0,2.0,59.0,1100.0,10.0,27.3,998.5,24.6,0.0,SSE,1.2,Changping,2016-08-06 08:00:00
30106,2016,8,6,9,109.0,125.0,2.0,31.0,1100.0,37.0,28.7,998.1,25.1,0.0,ESE,1.3,Changping,2016-08-06 09:00:00
30107,2016,8,6,10,119.0,131.0,2.0,26.0,1100.0,77.0,29.5,997.8,25.0,0.0,ESE,2.0,Changping,2016-08-06 10:00:00
30108,2016,8,6,11,121.0,121.0,2.0,23.0,1100.0,147.0,30.6,997.4,24.5,0.0,S,2.3,Changping,2016-08-06 11:00:00
30109,2016,8,6,12,108.0,108.0,2.0,25.0,1100.0,180.0,32.3,997.1,24.4,0.0,S,2.5,Changping,2016-08-06 12:00:00
30110,2016,8,6,13,100.0,100.0,2.0,27.0,1100.0,217.0,32.4,996.3,23.4,0.0,SSE,2.3,Changping,2016-08-06 13:00:00
30111,2016,8,6,14,75.0,77.0,2.0,21.0,1000.0,209.0,33.8,995.3,23.5,0.0,SW,2.7,Changping,2016-08-06 14:00:00
30112,2016,8,6,15,69.0,91.0,2.0,15.0,1000.0,201.0,33.5,994.7,24.4,0.0,S,2.7,Changping,2016-08-06 15:00:00
30113,2016,8,6,16,78.0,103.0,2.0,17.0,1000.0,219.0,33.1,994.2,23.7,0.0,ESE,2.4,Changping,2016-08-06 16:00:00
30114,2016,8,6,17,68.0,109.0,2.0,20.0,1100.0,195.0,32.9,994.1,24.7,0.0,SSE,2.5,Changping,2016-08-06 17:00:00
30115,2016,8,6,18,86.0,122.0,2.0,24.0,1200.0,188.0,31.9,994.4,24.5,0.0,SSE,2.5,Changping,2016-08-06 18:00:00
30116,2016,8,6,19,81.0,109.0,2.0,25.0,1100.0,170.0,31.3,994.9,24.4,0.0,S,2.1,Changping,2016-08-06 19:00:00
30117,2016,8,6,20,91.0,132.0,2.0,32.0,1200.0,134.0,30.6,995.5,24.7,0.0,ENE,1.8,Changping,2016-08-06 20:00:00
30118,2016,8,6,21,86.0,127.0,2.0,30.0,1200.0,113.0,29.6,996.9,20.5,0.0,N,4.1,Changping,2016-08-06 21:00:00
30119,2016,8,6,22,22.0,22.0,2.0,9.0,600.0,111.0,23.5,997.3,21.9,3.6,N,1.1,Changping,2016-08-06 22:00:00
30120,2016,8,6,23,11.0,11.0,2.0,18.0,600.0,74.0,24.1,997.1,22.7,0.2,NW,1.4,Changping,2016-08-06 23:00:00
30121,2016,8,7,0,16.0,16.0,2.0,31.0,600.0,47.0,24.2,996.9,22.1,0.3,NNW,1.7,Changping,2016-08-07 00:00:00
30122,2016,8,7,1,9.0,9.0,2.0,9.0,1400.0,61.0,24.1,996.9,21.6,0.7,NE,2.3,Changping,2016-08-07 01:00:00
30123,2016,8,7,2,7.0,7.0,28.0,11.0,300.0,47.0,24.0,996.9,21.9,0.3,NNW,2.4,Changping,2016-08-07 02:00:00
30124,2016,8,7,3,10.0,10.0,2.0,12.0,500.0,45.0,24.1,997.0,22.4,0.1,N,1.1,Changping,2016-08-07 03:00:00
30125,2016,8,7,4,11.0,11.0,2.0,4.0,400.0,56.0,23.9,997.2,22.0,0.2,N,2.4,Changping,2016-08-07 04:00:00
30126,2016,8,7,5,10.0,10.0,2.0,10.0,500.0,64.0,23.9,997.1,21.8,0.0,NNW,1.9,Changping,2016-08-07 05:00:00
30127,2016,8,7,6,8.0,21.0,2.0,19.0,700.0,56.0,24.3,997.8,22.4,0.0,SW,0.7,Changping,2016-08-07 06:00:00
30128,2016,8,7,7,14.0,30.0,2.0,21.0,700.0,38.0,24.9,998.9,22.2,0.0,N,1.1,Changping,2016-08-07 07:00:00
30129,2016,8,7,8,12.0,30.0,2.0,14.0,700.0,50.0,24.0,999.8,22.6,1.8,SW,1.1,Changping,2016-08-07 08:00:00
30130,2016,8,7,9,16.0,37.0,2.0,46.0,900.0,26.0,23.9,1000.7,22.9,0.2,SW,1.6,Changping,2016-08-07 09:00:00
30131,2016,8,7,10,21.0,21.0,2.0,35.0,1000.0,39.0,24.2,1001.1,23.2,0.0,W,1.3,Changping,2016-08-07 10:00:00
30132,2016,8,7,11,25.0,25.0,2.0,30.0,1000.0,44.0,26.4,1000.5,23.3,0.0,NW,1.3,Changping,2016-08-07 11:00:00
30133,2016,8,7,12,15.0,21.0,2.0,27.0,800.0,63.0,28.9,1000.1,23.1,0.0,SSW,1.9,Changping,2016-08-07 12:00:00
30134,2016,8,7,13,17.0,17.0,2.0,13.0,700.0,93.0,30.6,999.4,21.7,0.0,SSW,2.3,Changping,2016-08-07 13:00:00
30135,2016,8,7,14,3.0,6.0,2.0,10.0,600.0,100.0,31.5,999.0,21.7,0.0,S,2.4,Changping,2016-08-07 14:00:00
30136,2016,8,7,15,10.0,10.0,2.0,10.0,600.0,112.0,32.1,999.0,21.3,0.0,SSW,2.3,Changping,2016-08-07 15:00:00
30137,2016,8,7,16,10.0,15.0,2.0,8.0,600.0,117.0,32.3,998.6,20.9,0.0,SSW,2.0,Changping,2016-08-07 16:00:00
30138,2016,8,7,17,11.0,13.0,2.0,9.0,700.0,134.0,32.6,998.5,21.1,0.0,WSW,1.5,Changping,2016-08-07 17:00:00
30139,2016,8,7,18,6.0,28.0,2.0,11.0,700.0,132.0,32.0,998.6,20.9,0.0,WSW,1.6,Changping,2016-08-07 18:00:00
30140,2016,8,7,19,13.0,22.0,2.0,16.0,800.0,134.0,30.6,999.2,20.8,0.0,WSW,1.5,Changping,2016-08-07 19:00:00
30141,2016,8,7,20,21.0,45.0,2.0,26.0,800.0,98.0,28.1,999.8,22.6,0.0,N,1.8,Changping,2016-08-07 20:00:00
30142,2016,8,7,21,20.0,55.0,2.0,20.0,900.0,61.0,27.0,1000.6,22.0,0.0,NNW,1.3,Changping,2016-08-07 21:00:00
30143,2016,8,7,22,12.0,17.0,2.0,14.0,800.0,61.0,26.0,1000.7,21.9,0.0,NW,1.2,Changping,2016-08-07 22:00:00
30144,2016,8,7,23,16.0,19.0,2.0,17.0,700.0,50.0,25.3,1001.0,21.6,0.0,N,1.4,Changping,2016-08-07 23:00:00
30145,2016,8,8,0,14.0,18.0,2.0,13.0,700.0,54.0,25.0,1001.3,21.1,0.0,NNW,0.9,Changping,2016-08-08 00:00:00
30146,2016,8,8,1,14.0,23.0,2.0,11.0,700.0,49.0,24.3,1001.3,21.4,0.0,N,0.9,Changping,2016-08-08 01:00:00
30147,2016,8,8,2,16.0,17.0,2.0,16.0,700.0,41.0,24.1,1001.2,21.0,0.0,N,0.9,Changping,2016-08-08 02:00:00
30148,2016,8,8,3,16.0,25.0,2.0,18.0,800.0,40.0,23.5,1001.2,21.2,0.0,NE,1.4,Changping,2016-08-08 03:00:00
30149,2016,8,8,4,14.0,25.0,2.0,20.0,800.0,27.0,23.2,1001.0,21.1,0.0,N,1.2,Changping,2016-08-08 04:00:00
30150,2016,8,8,5,21.0,29.0,2.0,35.0,800.0,17.0,22.8,1001.4,21.1,0.0,NNW,1.3,Changping,2016-08-08 05:00:00
30151,2016,8,8,6,20.0,41.0,2.0,39.0,800.0,9.0,22.8,1002.2,21.1,0.0,NW,0.8,Changping,2016-08-08 06:00:00
30152,2016,8,8,7,29.0,51.0,2.0,59.0,1100.0,2.0,24.4,1002.2,21.3,0.0,N,0.9,Changping,2016-08-08 07:00:00
30153,2016,8,8,8,33.0,59.0,2.0,62.0,1100.0,9.0,26.4,1002.2,22.0,0.0,N,1.1,Changping,2016-08-08 08:00:00
30154,2016,8,8,9,43.0,71.0,2.0,52.0,1100.0,34.0,27.9,1001.9,21.7,0.0,SW,1.1,Changping,2016-08-08 09:00:00
30155,2016,8,8,10,35.0,46.0,2.0,39.0,1000.0,76.0,29.5,1001.7,21.2,0.0,SSW,1.3,Changping,2016-08-08 10:00:00
30156,2016,8,8,11,21.0,24.0,2.0,19.0,800.0,108.0,30.2,1001.3,20.7,0.0,ESE,1.4,Changping,2016-08-08 11:00:00
30157,2016,8,8,12,18.0,18.0,2.0,10.0,700.0,119.0,31.5,1000.9,18.8,0.0,SSE,1.9,Changping,2016-08-08 12:00:00
30158,2016,8,8,13,14.0,14.0,2.0,6.0,600.0,119.0,31.8,1000.5,18.4,0.0,ESE,2.5,Changping,2016-08-08 13:00:00
30159,2016,8,8,14,15.0,25.0,2.0,8.0,600.0,129.0,32.8,1000.1,18.9,0.0,S,2.1,Changping,2016-08-08 14:00:00
30160,2016,8,8,15,16.0,16.0,2.0,8.0,600.0,135.0,33.0,999.6,18.0,0.0,SE,2.4,Changping,2016-08-08 15:00:00
30161,2016,8,8,16,13.0,13.0,2.0,8.0,600.0,141.0,33.0,999.2,16.8,0.0,SE,1.9,Changping,2016-08-08 16:00:00
30162,2016,8,8,17,7.0,20.0,2.0,11.0,600.0,153.0,32.8,999.0,17.0,0.0,SSW,1.4,Changping,2016-08-08 17:00:00
30163,2016,8,8,18,17.0,26.0,2.0,12.0,700.0,169.0,32.3,999.0,17.0,0.0,SE,1.9,Changping,2016-08-08 18:00:00
30164,2016,8,8,19,20.0,46.0,2.0,23.0,800.0,175.0,30.8,999.4,18.5,0.0,S,2.7,Changping,2016-08-08 19:00:00
30165,2016,8,8,20,18.0,73.0,2.0,34.0,1000.0,133.0,29.1,1000.0,19.4,0.0,S,2.0,Changping,2016-08-08 20:00:00
30166,2016,8,8,21,27.0,54.0,2.0,31.0,1000.0,124.0,28.4,1000.5,19.1,0.0,SSW,1.0,Changping,2016-08-08 21:00:00
30167,2016,8,8,22,23.0,53.0,2.0,31.0,1100.0,98.0,25.7,1000.5,19.8,0.0,N,1.2,Changping,2016-08-08 22:00:00
30168,2016,8,8,23,26.0,43.0,2.0,22.0,900.0,79.0,25.3,1000.9,19.7,0.0,N,1.4,Changping,2016-08-08 23:00:00
30169,2016,8,9,0,22.0,40.0,2.0,19.0,1000.0,72.0,24.5,1000.9,19.8,0.0,NNW,1.1,Changping,2016-08-09 00:00:00
30170,2016,8,9,1,28.0,51.0,2.0,20.0,2000.0,47.0,24.2,1000.6,19.9,0.0,N,0.9,Changping,2016-08-09 01:00:00
30171,2016,8,9,2,34.0,47.0,21.0,21.0,900.0,31.0,23.5,1000.6,19.4,0.0,N,1.5,Changping,2016-08-09 02:00:00
30172,2016,8,9,3,36.0,36.0,2.0,14.0,800.0,38.0,23.0,1000.4,19.2,0.0,NNW,1.2,Changping,2016-08-09 03:00:00
30173,2016,8,9,4,32.0,39.0,2.0,17.0,700.0,37.0,22.4,1000.1,19.6,0.0,NNW,1.2,Changping,2016-08-09 04:00:00
30174,2016,8,9,5,37.0,58.0,2.0,70.0,900.0,7.0,21.9,1000.3,19.5,0.0,NW,0.8,Changping,2016-08-09 05:00:00
30175,2016,8,9,6,44.0,57.0,2.0,55.0,1300.0,17.0,21.7,1000.7,19.3,0.0,N,1.6,Changping,2016-08-09 06:00:00
30176,2016,8,9,7,49.0,53.0,2.0,22.0,1400.0,44.0,23.0,1001.2,19.2,0.0,NNW,1.4,Changping,2016-08-09 07:00:00
30177,2016,8,9,8,41.0,68.0,2.0,38.0,1400.0,43.0,25.4,1001.2,19.5,0.0,WNW,1.2,Changping,2016-08-09 08:00:00
30178,2016,8,9,9,49.0,57.0,4.0,48.0,1300.0,55.0,27.5,1000.8,17.7,0.0,NNW,1.3,Changping,2016-08-09 09:00:00
30179,2016,8,9,10,32.0,32.0,7.0,16.0,1000.0,115.0,29.3,1000.3,17.5,0.0,SE,1.8,Changping,2016-08-09 10:00:00
30180,2016,8,9,11,36.0,43.0,7.0,19.0,900.0,139.0,29.9,1000.0,17.0,0.0,S,1.9,Changping,2016-08-09 11:00:00
30181,2016,8,9,12,18.0,29.0,7.0,20.0,800.0,168.0,31.0,999.5,15.0,0.0,S,2.2,Changping,2016-08-09 12:00:00
30182,2016,8,9,13,26.0,35.0,6.0,17.0,800.0,184.0,31.6,998.9,16.7,0.0,SSE,2.3,Changping,2016-08-09 13:00:00
30183,2016,8,9,14,29.0,65.0,6.0,18.0,1000.0,211.0,32.0,998.4,17.5,0.0,SE,2.6,Changping,2016-08-09 14:00:00
30184,2016,8,9,15,41.0,78.0,6.0,22.0,1100.0,250.0,32.6,997.7,18.4,0.0,SSE,1.6,Changping,2016-08-09 15:00:00
30185,2016,8,9,16,44.0,81.0,7.0,23.0,1400.0,272.0,32.5,997.4,18.3,0.0,ESE,1.8,Changping,2016-08-09 16:00:00
30186,2016,8,9,17,51.0,100.0,9.0,23.0,1900.0,295.0,32.3,997.0,19.5,0.0,ESE,2.0,Changping,2016-08-09 17:00:00
30187,2016,8,9,18,58.0,133.0,6.0,26.0,2000.0,250.0,31.0,997.1,22.0,0.0,ESE,3.1,Changping,2016-08-09 18:00:00
30188,2016,8,9,19,56.0,117.0,3.0,33.0,1900.0,188.0,30.5,997.4,22.1,0.0,S,2.7,Changping,2016-08-09 19:00:00
30189,2016,8,9,20,45.0,82.0,2.0,30.0,1400.0,146.0,29.6,998.0,22.8,0.0,S,2.1,Changping,2016-08-09 20:00:00
30190,2016,8,9,21,40.0,69.0,2.0,31.0,1200.0,118.0,29.1,998.4,22.8,0.0,S,1.8,Changping,2016-08-09 21:00:00
30191,2016,8,9,22,41.0,68.0,2.0,31.0,1100.0,107.0,28.6,998.6,23.1,0.0,S,2.3,Changping,2016-08-09 22:00:00
30192,2016,8,9,23,39.0,62.0,2.0,33.0,1000.0,76.0,28.3,998.6,23.2,0.0,SSE,1.7,Changping,2016-08-09 23:00:00
30193,2016,8,10,0,41.0,50.0,2.0,30.0,900.0,67.0,27.9,998.6,23.5,0.0,SE,1.6,Changping,2016-08-10 00:00:00
30194,2016,8,10,1,39.0,54.0,2.0,32.0,900.0,55.0,27.5,998.4,23.7,0.0,SSE,1.1,Changping,2016-08-10 01:00:00
30195,2016,8,10,2,44.0,54.0,2.0,30.0,900.0,49.0,26.9,998.2,23.6,0.0,SSW,0.6,Changping,2016-08-10 02:00:00
30196,2016,8,10,3,45.0,62.0,2.0,28.0,1000.0,38.0,26.5,998.1,23.8,0.0,ESE,1.1,Changping,2016-08-10 03:00:00
30197,2016,8,10,4,69.0,83.0,2.0,31.0,1200.0,35.0,25.5,998.0,23.0,0.0,NNW,0.1,Changping,2016-08-10 04:00:00
